location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110104:0100,1,1,0.0,3.92,1.72,1.0745616257190704,0.9570092335343361,0.11755239218473434,0.0,0.0
tes5,41.709699,12.654289,20110104:0200,1,2,0.0,3.71,1.72,0.8695700019598007,0.7521571964025497,0.11741280555725098,0.0,0.0
tes5,41.709699,12.654289,20110104:0300,1,3,0.0,3.49,1.72,0.6548145785927773,0.5375479534268379,0.11726662516593933,0.0,0.0
tes5,41.709699,12.654289,20110104:0400,1,4,0.0,3.3,1.79,0.5150431022047997,0.3991800546646118,0.11586304754018784,0.0,0.0
tes5,41.709699,12.654289,20110104:0500,1,5,0.0,3.25,1.79,0.4662209749221802,0.35039134323596954,0.11582963168621063,0.0,0.0
tes5,41.709699,12.654289,20110104:0600,1,6,0.0,3.28,1.72,0.4498184844851494,0.33269166946411133,0.11712681502103806,0.0,0.0
tes5,41.709699,12.654289,20110104:0700,1,7,20.0,3.46,1.93,1.3652949780225754,0.8997562527656555,0.46553872525691986,6.256,0.001955
tes5,41.709699,12.654289,20110104:0800,1,8,192.0,3.76,1.86,6.881841197609901,3.368714451789856,3.5131267458200455,60.05760000000001,0.018768
tes5,41.709699,12.654289,20110104:0900,1,9,256.0,4.63,1.79,9.73067618906498,5.037817694246769,4.692858494818211,80.0768,0.025024
tes5,41.709699,12.654289,20110104:1000,1,10,300.0,5.47,1.72,11.97592407464981,6.434685327112675,5.541238747537136,93.84,0.029325
tes5,41.709699,12.654289,20110104:1100,1,11,251.0,5.73,1.52,10.945131927728653,6.056075654923916,4.889056272804737,78.5128,0.024535249999999998
tes5,41.709699,12.654289,20110104:1200,1,12,267.0,6.0,1.79,11.375023983418941,6.504408456385136,4.870615527033806,83.5176,0.026099249999999997
tes5,41.709699,12.654289,20110104:1300,1,13,60.0,6.18,2.07,5.24955652654171,4.121616892516613,1.127939634025097,18.768,0.005865
tes5,41.709699,12.654289,20110104:1400,1,14,84.0,6.25,2.0,6.012118607759476,4.4571127369999886,1.5550058707594872,26.2752,0.008211
