location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
Toulouse,43.601552,1.428401,20170101:0000,1,0,0.0,5.55,2.43,3.07493444532156,2.968236729502678,0.10669771581888199,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0100,1,1,0.0,4.62,2.01,1.9394229352474213,1.8265431746840477,0.11287976056337357,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0200,1,2,0.0,3.69,1.58,0.7537597045302391,0.6337414681911469,0.12001823633909225,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0300,1,3,0.0,2.76,1.15,-0.49343496561050415,-0.6214650720357895,0.12803010642528534,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0400,1,4,0.0,1.83,0.73,-1.8161902576684952,-1.9528574123978615,0.1366671547293663,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0500,1,5,0.0,0.9,0.3,-3.274782672524452,-3.420858010649681,0.14607533812522888,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0600,1,6,0.0,-0.03,0.0,-4.676195532083511,-4.828538075089455,0.1523425430059433,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0700,1,7,0.0,-0.95,0.0,-5.566981732845306,-5.718984417617321,0.15200268477201462,0.0,0.0
Toulouse,43.601552,1.428401,20170101:0800,1,8,37.0,0.81,0.28,-1.589682623744011,-2.785560041666031,1.19587741792202,11.5736,0.00361675
Toulouse,43.601552,1.428401,20170101:0900,1,9,91.0,1.79,0.28,1.9510391354560852,-0.7482568919658661,2.6992960274219513,28.4648,0.008895249999999999
Toulouse,43.601552,1.428401,20170101:1000,1,10,105.0,2.94,0.21,3.73182475566864,0.581209734082222,3.150615021586418,32.844,0.01026375
Toulouse,43.601552,1.428401,20170101:1100,1,11,129.0,4.4,0.0,6.426530405879021,2.3180213198065758,4.108509086072445,40.351200000000006,0.012609750000000001
Toulouse,43.601552,1.428401,20170101:1200,1,12,130.0,5.79,0.28,7.591706141829491,3.8710999116301537,3.720606230199337,40.664,0.0127075
Toulouse,43.601552,1.428401,20170101:1300,1,13,111.0,7.05,0.62,7.8090305626392365,4.94866319000721,2.8603673726320267,34.720800000000004,0.01085025
Toulouse,43.601552,1.428401,20170101:1400,1,14,83.0,7.8,1.03,7.404537461698055,5.469633117318153,1.9349043443799019,25.962400000000002,0.00811325
Toulouse,43.601552,1.428401,20170101:1500,1,15,65.0,7.79,1.17,6.764095015823841,5.273663103580475,1.4904319122433662,20.332,0.00635375
Toulouse,43.601552,1.428401,20170101:1600,1,16,1.0,6.9,1.52,3.874296545982361,3.731800615787506,0.14249593019485474,0.3128,9.775e-05
Toulouse,43.601552,1.428401,20170101:1700,1,17,0.0,5.07,2.07,2.41396002471447,2.301795743405819,0.11216428130865097,0.0,0.0
Toulouse,43.601552,1.428401,20170101:1800,1,18,0.0,3.62,1.93,0.9147670120000839,0.8011766895651817,0.11359032243490219,0.0,0.0
Toulouse,43.601552,1.428401,20170101:1900,1,19,0.0,2.2,1.66,-0.6446142122149467,-0.7621344178915024,0.11752020567655563,0.0,0.0
Toulouse,43.601552,1.428401,20170101:2000,1,20,0.0,1.48,1.31,-1.6054988279938698,-1.729392409324646,0.12389358133077621,0.0,0.0
Toulouse,43.601552,1.428401,20170101:2100,1,21,0.0,1.05,0.9,-2.393702380359173,-2.5260845944285393,0.13238221406936646,0.0,0.0
Toulouse,43.601552,1.428401,20170101:2200,1,22,0.0,0.86,0.69,-2.804204076528549,-2.94122651219368,0.13702243566513062,0.0,0.0
Toulouse,43.601552,1.428401,20170101:2300,1,23,0.0,0.3,0.62,-3.430180586874485,-3.5685013234615326,0.13832073658704758,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0000,1,0,0.0,0.06,0.48,-3.8383638486266136,-3.979824334383011,0.14146048575639725,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0100,1,1,0.0,0.29,0.55,-3.5254766792058945,-3.665422722697258,0.13994604349136353,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0200,1,2,0.0,0.42,0.55,-3.3992423117160797,-3.539259657263756,0.1400173455476761,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0300,1,3,0.0,0.53,0.9,-2.8995321318507195,-3.031597062945366,0.13206493109464645,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0400,1,4,0.0,0.62,1.03,-2.6859141886234283,-2.815166935324669,0.12925274670124054,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0500,1,5,0.0,0.86,1.1,-2.388126850128174,-2.5160180404782295,0.1278911903500557,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0600,1,6,0.0,1.14,1.1,-2.115497514605522,-2.2435661777853966,0.12806866317987442,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0700,1,7,0.0,0.96,1.45,-2.00385894626379,-2.1245964616537094,0.12073751538991928,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0800,1,8,27.0,1.17,1.38,-0.9118776768445969,-1.5802039206027985,0.6683262437582016,8.4456,0.00263925
Toulouse,43.601552,1.428401,20170102:0900,1,9,89.0,1.93,1.31,1.97312131524086,0.02781827002763748,1.9453030452132225,27.8392,0.00869975
Toulouse,43.601552,1.428401,20170102:1000,1,10,124.0,3.07,1.17,4.342237189412117,1.5964946895837784,2.7457424998283386,38.787200000000006,0.012121
Toulouse,43.601552,1.428401,20170102:1100,1,11,151.0,4.47,1.1,6.698734164237976,3.340020067989826,3.35871409624815,47.232800000000005,0.01476025
Toulouse,43.601552,1.428401,20170102:1200,1,12,109.0,5.72,0.69,6.439652442932129,3.675522617995739,2.76412982493639,34.095200000000006,0.010654750000000001
Toulouse,43.601552,1.428401,20170102:1300,1,13,229.0,6.67,0.14,13.303932249546051,6.655309312045574,6.648622937500477,71.6312,0.022384750000000002
Toulouse,43.601552,1.428401,20170102:1400,1,14,123.0,7.28,0.62,8.529605567455292,5.381579548120499,3.148026019334793,38.4744,0.012023250000000001
Toulouse,43.601552,1.428401,20170102:1500,1,15,66.0,7.2,1.59,6.326692551374435,4.962034896016121,1.3646576553583145,20.6448,0.0064515
Toulouse,43.601552,1.428401,20170102:1600,1,16,3.0,6.57,1.38,3.514515869319439,3.3288901299238205,0.18562573939561844,0.9384000000000001,0.00029325
Toulouse,43.601552,1.428401,20170102:1700,1,17,0.0,5.48,1.45,2.4036192148923874,2.2799330577254295,0.12368615716695786,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1800,1,18,0.0,4.14,1.79,1.3352370262145996,1.2188136205077171,0.11642340570688248,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1900,1,19,0.0,2.49,1.93,-0.18921490758657455,-0.30204426497220993,0.11282935738563538,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2000,1,20,0.0,1.7,2.0,-0.9199410676956177,-1.0310225188732147,0.11108145117759705,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2100,1,21,0.0,0.92,1.59,-1.9418801367282867,-2.0598681643605232,0.11798802763223648,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2200,1,22,0.0,0.3,1.31,-2.7555443346500397,-2.8786668926477432,0.12312255799770355,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2300,1,23,0.0,-0.12,1.45,-3.0571111291646957,-3.1771305948495865,0.12001946568489075,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0000,1,0,0.0,-0.39,1.45,-3.3204329758882523,-3.4402720630168915,0.11983908712863922,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0100,1,1,0.0,-0.81,1.31,-3.8374225050210953,-3.9598139375448227,0.12239143252372742,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0200,1,2,0.0,-1.04,1.17,-4.177065826952457,-4.3022387102246284,0.12517288327217102,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0300,1,3,0.0,-0.86,1.24,-3.9428573474287987,-4.066669344902039,0.1238119974732399,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0400,1,4,0.0,-0.58,1.31,-3.613245040178299,-3.7357884645462036,0.12254342436790466,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0500,1,5,0.0,-0.6,1.17,-3.7484772130846977,-3.8739363104104996,0.12545909732580185,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0600,1,6,0.0,-0.84,0.76,-4.378289170563221,-4.512702934443951,0.13441376388072968,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0700,1,7,0.0,-0.84,1.17,-3.9822518453001976,-4.1075549274683,0.12530308216810226,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0800,1,8,33.0,-0.92,1.52,-2.6710835844278336,-3.436434268951416,0.7653506845235825,10.3224,0.00322575
Toulouse,43.601552,1.428401,20170103:0900,1,9,78.0,-0.48,1.17,-0.7530846446752548,-2.548527754843235,1.7954431101679802,24.398400000000002,0.0076245
Toulouse,43.601552,1.428401,20170103:1000,1,10,87.0,0.41,0.48,0.44176045805215836,-1.988445296883583,2.4302057549357414,27.213600000000003,0.008504250000000001
Toulouse,43.601552,1.428401,20170103:1100,1,11,121.0,1.7,0.69,3.096555396914482,0.009950399398803711,3.0866049975156784,37.848800000000004,0.01182775
Toulouse,43.601552,1.428401,20170103:1200,1,12,152.0,3.29,1.24,5.522480234503746,2.2551510110497475,3.2673292234539986,47.5456,0.014857999999999998
Toulouse,43.601552,1.428401,20170103:1300,1,13,128.0,4.62,1.59,5.839177258312702,3.302026130259037,2.537151128053665,40.0384,0.012512
Toulouse,43.601552,1.428401,20170103:1400,1,14,106.0,5.42,1.72,5.884317047894001,3.8267191872000694,2.0575978606939316,33.156800000000004,0.010361500000000001
Toulouse,43.601552,1.428401,20170103:1500,1,15,74.0,5.55,1.86,5.020788684487343,3.5919977352023125,1.4287909492850304,23.1472,0.0072335
Toulouse,43.601552,1.428401,20170103:1600,1,16,2.0,4.75,1.59,1.8605415150523186,1.7019617184996605,0.15857979655265808,0.6256,0.0001955
Toulouse,43.601552,1.428401,20170103:1700,1,17,0.0,3.4,1.79,0.6126871332526207,0.49675725400447845,0.11592987924814224,0.0,0.0
Toulouse,43.601552,1.428401,20170103:1800,1,18,0.0,2.09,1.72,-0.7118687033653259,-0.8282000198960304,0.1163313165307045,0.0,0.0
Toulouse,43.601552,1.428401,20170103:1900,1,19,0.0,0.07,1.86,-2.5957532972097397,-2.7081770822405815,0.11242378503084183,0.0,0.0
Toulouse,43.601552,1.428401,20170103:2000,1,20,0.0,-0.68,1.86,-3.328430987894535,-3.4403426945209503,0.11191170662641525,0.0,0.0
Toulouse,43.601552,1.428401,20170103:2100,1,21,0.0,-1.44,1.79,-4.11389946937561,-4.226553477346897,0.11265400797128677,0.0,0.0
Toulouse,43.601552,1.428401,20170103:2200,1,22,0.0,-2.13,1.72,-4.832070432603359,-4.94553916156292,0.1134687289595604,0.0,0.0
Toulouse,43.601552,1.428401,20170103:2300,1,23,0.0,-2.71,1.59,-5.484320521354675,-5.5998509749770164,0.11553045362234116,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0000,1,0,0.0,-2.69,1.38,-5.615838170051575,-5.735540464520454,0.1197022944688797,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0100,1,1,0.0,-2.59,1.17,-5.686930790543556,-5.8110881224274635,0.12415733188390732,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0200,1,2,0.0,-2.94,1.24,-5.969667918980122,-6.0921042785048485,0.12243635952472687,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0300,1,3,0.0,-3.67,1.59,-6.421282514929771,-6.5361544862389565,0.11487197130918503,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0400,1,4,0.0,-3.79,1.72,-6.453084796667099,-6.565410457551479,0.11232566088438034,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0500,1,5,0.0,-3.74,1.66,-6.442977786064148,-6.556464172899723,0.1134863868355751,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0600,1,6,0.0,-3.18,1.52,-5.991468466818333,-6.1080388352274895,0.1165703684091568,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0700,1,7,0.0,-2.68,0.76,-6.167011894285679,-6.300313659012318,0.1333017647266388,0.0,0.0
Toulouse,43.601552,1.428401,20170104:0800,1,8,33.0,-2.61,0.83,-4.669184908270836,-5.588799491524696,0.9196145832538605,10.3224,0.00322575
Toulouse,43.601552,1.428401,20170104:0900,1,9,87.0,-2.1,1.03,-1.9806961715221405,-4.053139053285122,2.0724428817629814,27.213600000000003,0.008504250000000001
Toulouse,43.601552,1.428401,20170104:1000,1,10,117.0,-0.99,1.1,0.20904876291751862,-2.4672213941812515,2.67627015709877,36.5976,0.01143675
Toulouse,43.601552,1.428401,20170104:1100,1,11,198.0,0.57,1.24,4.552263990044594,0.3187117725610733,4.2335522174835205,61.934400000000004,0.0193545
Toulouse,43.601552,1.428401,20170104:1200,1,12,284.0,2.31,1.66,8.557519316673279,3.1865565851330757,5.370962731540203,88.8352,0.027761
Toulouse,43.601552,1.428401,20170104:1300,1,13,325.0,3.81,2.0,10.730562135577202,5.082255527377129,5.648306608200073,101.66000000000001,0.03176875
Toulouse,43.601552,1.428401,20170104:1400,1,14,277.0,4.68,2.48,9.649552665650845,5.267724972218275,4.3818276934325695,86.6456,0.02707675
Toulouse,43.601552,1.428401,20170104:1500,1,15,151.0,4.63,2.55,6.228221841156483,3.8115852139890194,2.4166366271674633,47.232800000000005,0.01476025
Toulouse,43.601552,1.428401,20170104:1600,1,16,9.0,3.38,2.28,1.129305511713028,0.8748159557580948,0.25448955595493317,2.8152000000000004,0.00087975
Toulouse,43.601552,1.428401,20170104:1700,1,17,0.0,1.49,2.62,-0.8102809637784958,-0.911387000232935,0.10110603645443916,0.0,0.0
Toulouse,43.601552,1.428401,20170104:1800,1,18,0.0,0.54,2.76,-1.680244617164135,-1.7786981165409088,0.09845349937677383,0.0,0.0
Toulouse,43.601552,1.428401,20170104:1900,1,19,0.0,-0.79,2.76,-2.983502708375454,-3.081052526831627,0.09754981845617294,0.0,0.0
Toulouse,43.601552,1.428401,20170104:2000,1,20,0.0,-1.04,2.69,-3.257986791431904,-3.3563583716750145,0.09837158024311066,0.0,0.0
Toulouse,43.601552,1.428401,20170104:2100,1,21,0.0,-1.32,2.76,-3.5028790682554245,-3.600067961961031,0.09718889370560646,0.0,0.0
Toulouse,43.601552,1.428401,20170104:2200,1,22,0.0,-1.49,2.69,-3.6988793686032295,-3.796943835914135,0.09806446731090546,0.0,0.0
Toulouse,43.601552,1.428401,20170104:2300,1,23,0.0,-1.68,2.55,-3.9462167024612427,-4.046189785003662,0.09997308254241943,0.0,0.0
Toulouse,43.601552,1.428401,20170105:0000,1,0,0.0,-1.62,2.34,-3.9859232306480408,-4.089142791926861,0.10321956127882004,0.0,0.0
Toulouse,43.601552,1.428401,20170105:0100,1,1,0.0,-1.39,2.28,-3.790603205561638,-3.8949306309223175,0.10432742536067963,0.0,0.0
Toulouse,43.601552,1.428401,20170105:0200,1,2,0.0,-1.18,2.48,-3.4885387495160103,-3.5899033956229687,0.10136464610695839,0.0,0.0
Toulouse,43.601552,1.428401,20170105:0300,1,3,0.0,-1.28,2.62,-3.523382432758808,-3.6226005852222443,0.09921815246343613,0.0,0.0
