location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20170106:1700,1,17,0.0,-5.75,6.0,-7.042302805930376,-7.105541359633207,0.06323855370283127,0.0,0.0
wien,48.212614,16.412059,20170106:1800,1,18,0.0,-6.01,5.93,-7.309634666889906,-7.373183686286211,0.06354901939630508,0.0,0.0
wien,48.212614,16.412059,20170106:1900,1,19,0.0,-7.02,6.21,-8.26468637213111,-8.325890749692917,0.06120437756180763,0.0,0.0
wien,48.212614,16.412059,20170106:2000,1,20,0.0,-7.41,5.86,-8.701946623623371,-8.76516718417406,0.0632205605506897,0.0,0.0
wien,48.212614,16.412059,20170106:2100,1,21,0.0,-7.67,5.79,-8.969460595399141,-9.032999332994223,0.06353873759508133,0.0,0.0
wien,48.212614,16.412059,20170106:2200,1,22,0.0,-8.08,5.59,-9.40624201670289,-9.470911137759686,0.06466912105679512,0.0,0.0
wien,48.212614,16.412059,20170106:2300,1,23,0.0,-8.3,5.38,-9.658815525472164,-9.724850449711084,0.06603492423892021,0.0,0.0
wien,48.212614,16.412059,20170107:0000,1,0,0.0,-8.55,5.24,-9.930079225450754,-9.996999837458134,0.06692061200737953,0.0,0.0
wien,48.212614,16.412059,20170107:0100,1,1,0.0,-8.92,5.17,-10.307535212486982,-10.37476472556591,0.067229513078928,0.0,0.0
wien,48.212614,16.412059,20170107:0200,1,2,0.0,-9.12,5.38,-10.46744180843234,-10.53299929946661,0.06555749103426933,0.0,0.0
wien,48.212614,16.412059,20170107:0300,1,3,0.0,-9.29,5.52,-10.611382834613323,-10.67584503442049,0.06446219980716705,0.0,0.0
wien,48.212614,16.412059,20170107:0400,1,4,0.0,-9.45,5.45,-10.780936107039452,-10.845800191164017,0.06486408412456512,0.0,0.0
wien,48.212614,16.412059,20170107:0500,1,5,0.0,-9.58,5.31,-10.933226179331541,-10.999024957418442,0.06579877808690071,0.0,0.0
