location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20181001:1200,10,12,594.0,17.16,0.97,46.68078927323222,27.099745366722345,19.581043906509876,23.49725268781185,0.007342891464941203
wien,48.212614,16.412059,20181001:1300,10,13,265.0,17.41,2.14,26.259234119206667,19.13938671350479,7.119847405701876,2.711080943048,0.0008472127947025
wien,48.212614,16.412059,20181001:1400,10,14,43.0,17.05,3.03,16.16158868186176,15.073309447616339,1.0882792342454195,0.0,0.0
wien,48.212614,16.412059,20181001:1500,10,15,100.0,16.11,3.45,17.342060524970293,15.118547100573778,2.223513424396515,0.0,0.0
wien,48.212614,16.412059,20181001:1600,10,16,9.0,14.82,3.72,12.902437336742878,12.619462553411722,0.2829747833311558,0.0,0.0
wien,48.212614,16.412059,20181001:1700,10,17,0.0,13.46,4.48,11.489504594355822,11.399668175727129,0.08983641862869263,0.0,0.0
wien,48.212614,16.412059,20181001:1800,10,18,0.0,12.58,4.76,10.697995480149984,10.611375272274017,0.08662020787596703,0.0,0.0
wien,48.212614,16.412059,20181001:1900,10,19,0.0,11.4,4.41,9.446426955983043,9.357205368578434,0.08922158740460873,0.0,0.0
wien,48.212614,16.412059,20181001:2000,10,20,0.0,10.77,4.14,8.750813845545053,8.659249627962708,0.09156421758234501,0.0,0.0
wien,48.212614,16.412059,20181001:2100,10,21,0.0,10.14,4.0,8.090172186493874,7.997529227286577,0.09264295920729637,0.0,0.0
wien,48.212614,16.412059,20181001:2200,10,22,0.0,9.87,4.0,7.8251061309129,7.73263743147254,0.09246869944036007,0.0,0.0
wien,48.212614,16.412059,20181001:2300,10,23,0.0,9.79,4.07,7.767724599689245,7.676054118201137,0.09167048148810863,0.0,0.0
wien,48.212614,16.412059,20181002:0000,10,0,0.0,9.96,4.14,7.955393111333251,7.864348804578185,0.09104430675506592,0.0,0.0
wien,48.212614,16.412059,20181002:0100,10,1,0.0,10.06,4.21,8.073936561122537,7.983552981168032,0.09038357995450497,0.0,0.0
wien,48.212614,16.412059,20181002:0200,10,2,0.0,9.89,4.14,7.886651121079922,7.7956517320126295,0.09099938906729221,0.0,0.0
wien,48.212614,16.412059,20181002:0300,10,3,0.0,9.87,4.28,7.907228833064437,7.817680696025491,0.08954813703894615,0.0,0.0
wien,48.212614,16.412059,20181002:0400,10,4,0.0,9.56,4.21,7.582845743745565,7.492782389745116,0.09006335400044918,0.0,0.0
