location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
cairo,30.035811,31.201172,20060101:2100,1,21,0.0,12.58,2.69,9.97840903699398,9.867822732776403,0.11058630421757698,0.0,0.0
cairo,30.035811,31.201172,20060101:2200,1,22,0.0,11.77,2.48,9.081386514008045,8.96823775023222,0.1131487637758255,0.0,0.0
cairo,30.035811,31.201172,20060101:2300,1,23,0.0,11.04,2.34,8.293383065611124,8.178567066788673,0.11481599882245064,0.0,0.0
cairo,30.035811,31.201172,20060102:0000,1,0,0.0,10.43,2.28,7.664219252765179,7.548861112445593,0.1153581403195858,0.0,0.0
cairo,30.035811,31.201172,20060102:0100,1,1,0.0,10.49,2.14,7.642637770622969,7.524997238069773,0.11764053255319595,0.0,0.0
cairo,30.035811,31.201172,20060102:0200,1,2,0.0,10.4,1.93,7.425330625846982,7.304253466427326,0.1210771594196558,0.0,0.0
cairo,30.035811,31.201172,20060102:0300,1,3,0.0,10.81,2.28,8.035534089431167,7.919928152114153,0.11560593731701374,0.0,0.0
cairo,30.035811,31.201172,20060102:0400,1,4,0.0,11.28,2.69,8.706585504114628,8.596851136535406,0.10973436757922173,0.0,0.0
cairo,30.035811,31.201172,20060102:0500,1,5,11.0,11.58,2.69,9.455782547593117,9.075603801757097,0.3801787458360195,0.0,0.0
cairo,30.035811,31.201172,20060102:0600,1,6,103.0,12.13,2.97,13.699764367192984,11.205766014754772,2.4939983524382114,0.0,0.0
cairo,30.035811,31.201172,20060102:0700,1,7,346.0,12.91,3.1,23.573219887912273,15.7541333604604,7.819086527451873,0.0,0.0
cairo,30.035811,31.201172,20060102:0800,1,8,489.0,15.05,3.66,29.54505868256092,19.590702885761857,9.954355796799064,6.654070419073105,0.0020793970059603453
cairo,30.035811,31.201172,20060102:0900,1,9,573.0,17.34,3.86,34.01815552264452,22.80447393655777,11.21368158608675,12.021786627173423,0.0037568083209916945
cairo,30.035811,31.201172,20060102:1000,1,10,627.0,19.24,4.0,37.18448247760534,25.2385400980711,11.945942379534245,14.335130855441093,0.004479728392325342
cairo,30.035811,31.201172,20060102:1100,1,11,572.0,20.61,4.21,36.279510371387005,25.684847002848983,10.594663368538022,12.713596042245626,0.003972998763201758
cairo,30.035811,31.201172,20060102:1200,1,12,477.0,21.44,4.48,33.69524617679417,25.137464413419366,8.557781763374805,10.269338116049767,0.0032091681612655522
cairo,30.035811,31.201172,20060102:1300,1,13,315.0,21.81,4.62,29.08123361878097,23.469135761260986,5.612097857519984,6.097480342537165,0.001905462607042864
cairo,30.035811,31.201172,20060102:1400,1,14,71.0,21.48,4.41,21.53144186362624,20.142811154946685,1.3886307086795568,0.0,0.0
cairo,30.035811,31.201172,20060102:1500,1,15,0.0,19.92,3.52,17.519496344029903,17.41508351638913,0.10441282764077187,0.0,0.0
cairo,30.035811,31.201172,20060102:1600,1,16,0.0,18.23,3.45,15.83660184405744,15.732421819120646,0.10418002493679523,0.0,0.0
cairo,30.035811,31.201172,20060102:1700,1,17,0.0,16.99,3.59,14.673434719443321,14.571736250072718,0.10169846937060356,0.0,0.0
cairo,30.035811,31.201172,20060102:1800,1,18,0.0,15.79,3.72,13.54289771988988,13.443490834906697,0.09940688498318195,0.0,0.0
cairo,30.035811,31.201172,20060102:1900,1,19,0.0,14.85,3.72,12.620965177193284,12.522164061665535,0.09880111552774906,0.0,0.0
