location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110102:1200,1,12,329.0,10.17,0.62,27.472799606621265,14.756608717143536,12.71619088947773,4.167359527945519,0.0013022998524829744
tes5,41.709699,12.654289,20110102:1300,1,13,153.0,10.39,0.76,16.191330384463072,10.260042157024145,5.931288227438927,0.0,0.0
tes5,41.709699,12.654289,20110102:1400,1,14,172.0,10.29,0.83,17.154397163540125,10.6498983502388,6.504498813301325,0.0,0.0
tes5,41.709699,12.654289,20110102:1500,1,15,31.0,9.98,0.76,8.02061352878809,6.6792310774326324,1.3413824513554573,0.0,0.0
tes5,41.709699,12.654289,20110102:1600,1,16,0.0,9.13,0.83,5.2591620944440365,5.118127595633268,0.14103449881076813,0.0,0.0
tes5,41.709699,12.654289,20110102:1700,1,17,0.0,7.72,0.9,3.9646996557712555,3.8258368521928787,0.13886280357837677,0.0,0.0
tes5,41.709699,12.654289,20110102:1800,1,18,0.0,6.59,1.03,2.998521625995636,2.8629394434392452,0.13558218255639076,0.0,0.0
tes5,41.709699,12.654289,20110102:1900,1,19,0.0,6.12,1.1,2.6086152344942093,2.474725190550089,0.1338900439441204,0.0,0.0
tes5,41.709699,12.654289,20110102:2000,1,20,0.0,5.4,1.31,2.094731852412224,1.9654625281691551,0.1292693242430687,0.0,0.0
tes5,41.709699,12.654289,20110102:2100,1,21,0.0,4.88,1.38,1.6460194066166878,1.5184405259788036,0.12757888063788414,0.0,0.0
tes5,41.709699,12.654289,20110102:2200,1,22,0.0,4.42,1.45,1.2534707598388195,1.1275342106819153,0.12593654915690422,0.0,0.0
tes5,41.709699,12.654289,20110102:2300,1,23,0.0,4.19,1.38,0.9738556109368801,0.8467105217278004,0.12714508920907974,0.0,0.0
tes5,41.709699,12.654289,20110103:0000,1,0,0.0,3.7,1.45,0.5518650822341442,0.42638735845685005,0.12547772377729416,0.0,0.0
tes5,41.709699,12.654289,20110103:0100,1,1,0.0,3.43,1.45,0.28875773772597313,0.1634526439011097,0.12530509382486343,0.0,0.0
tes5,41.709699,12.654289,20110103:0200,1,2,0.0,3.03,1.66,0.05350952968001366,-0.06757395341992378,0.12108348309993744,0.0,0.0
tes5,41.709699,12.654289,20110103:0300,1,3,0.0,2.75,1.79,-0.13149945065379143,-0.2500342298299074,0.11853477917611599,0.0,0.0
tes5,41.709699,12.654289,20110103:0400,1,4,0.0,2.69,1.86,-0.14477383345365524,-0.2620246447622776,0.11725081130862236,0.0,0.0
tes5,41.709699,12.654289,20110103:0500,1,5,0.0,2.62,1.93,-0.1692497357726097,-0.2852299436926842,0.11598020792007446,0.0,0.0
tes5,41.709699,12.654289,20110103:0600,1,6,0.0,2.3,2.0,-0.43925817124545574,-0.553819527849555,0.11456135660409927,0.0,0.0
tes5,41.709699,12.654289,20110103:0700,1,7,46.0,3.48,1.93,2.9334997199475765,1.475187987089157,1.4583117328584194,0.0,0.0
tes5,41.709699,12.654289,20110103:0800,1,8,178.0,4.4,1.66,10.587726142257452,5.031301639974117,5.556424502283335,0.0,0.0
tes5,41.709699,12.654289,20110103:0900,1,9,202.0,6.48,1.45,14.14003111422062,7.589749116450548,6.550281997770071,0.0,0.0
tes5,41.709699,12.654289,20110103:1000,1,10,254.0,8.36,1.31,18.984900508075953,10.599016845226288,8.385883662849665,0.0,0.0
tes5,41.709699,12.654289,20110103:1100,1,11,269.0,9.48,1.1,21.432595569640398,12.138893231749535,9.293702337890863,0.0,0.0
tes5,41.709699,12.654289,20110103:1200,1,12,253.0,9.95,1.1,20.96529059112072,12.209848575294018,8.755442015826702,0.0,0.0
tes5,41.709699,12.654289,20110103:1300,1,13,143.0,9.52,1.31,14.04246911406517,9.215197153389454,4.827271960675716,0.0,0.0
tes5,41.709699,12.654289,20110103:1400,1,14,109.0,9.17,1.45,11.750508435070515,8.145314157009125,3.60519427806139,0.0,0.0
tes5,41.709699,12.654289,20110103:1500,1,15,29.0,8.47,1.45,6.774737164378166,5.710887219756842,1.0638499446213245,0.0,0.0
tes5,41.709699,12.654289,20110103:1600,1,16,0.0,7.54,1.59,4.400785341858864,4.275505542755127,0.12527979910373688,0.0,0.0
tes5,41.709699,12.654289,20110103:1700,1,17,0.0,7.0,1.45,3.7673975713551044,3.6398382484912872,0.12755932286381721,0.0,0.0
tes5,41.709699,12.654289,20110103:1800,1,18,0.0,6.39,1.66,3.3303548581898212,3.207090552896261,0.12326430529356003,0.0,0.0
tes5,41.709699,12.654289,20110103:1900,1,19,0.0,6.38,1.52,3.21750832721591,3.0916590709239244,0.1258492562919855,0.0,0.0
tes5,41.709699,12.654289,20110103:2000,1,20,0.0,5.8,1.72,2.797006405889988,2.6752110198140144,0.12179538607597351,0.0,0.0
tes5,41.709699,12.654289,20110103:2100,1,21,0.0,5.22,1.86,2.324597369879484,2.2056707181036472,0.11892665177583694,0.0,0.0
tes5,41.709699,12.654289,20110103:2200,1,22,0.0,4.74,1.93,1.9005154632031918,1.7831231839954853,0.11739227920770645,0.0,0.0
tes5,41.709699,12.654289,20110103:2300,1,23,0.0,4.43,1.86,1.5535626374185085,1.4351566135883331,0.1184060238301754,0.0,0.0
tes5,41.709699,12.654289,20110104:0000,1,0,0.0,4.15,1.79,1.234622411429882,1.1151617020368576,0.11946070939302444,0.0,0.0
tes5,41.709699,12.654289,20110104:0100,1,1,0.0,3.92,1.72,0.9631180018186569,0.8425483666360378,0.1205696351826191,0.0,0.0
tes5,41.709699,12.654289,20110104:0200,1,2,0.0,3.71,1.72,0.758258793503046,0.6378269754350185,0.1204318180680275,0.0,0.0
tes5,41.709699,12.654289,20110104:0300,1,3,0.0,3.49,1.72,0.5436422117054462,0.42335499078035355,0.1202872209250927,0.0,0.0
tes5,41.709699,12.654289,20110104:0400,1,4,0.0,3.3,1.79,0.40520263835787773,0.2863031066954136,0.11889953166246414,0.0,0.0
tes5,41.709699,12.654289,20110104:0500,1,5,0.0,3.25,1.79,0.3564121201634407,0.2375457063317299,0.11886641383171082,0.0,0.0
tes5,41.709699,12.654289,20110104:0600,1,6,0.0,3.28,1.72,0.33877870067954063,0.21862968802452087,0.12014901265501976,0.0,0.0
tes5,41.709699,12.654289,20110104:0700,1,7,20.0,3.46,1.93,1.6365676559507847,0.9352274425327778,0.7013402134180069,0.0,0.0
tes5,41.709699,12.654289,20110104:0800,1,8,192.0,3.76,1.86,10.39194056764245,4.667780511081219,5.724160056561232,0.0,0.0
tes5,41.709699,12.654289,20110104:0900,1,9,256.0,4.63,1.79,14.469128604978323,6.823090501129627,7.646038103848696,0.0,0.0
tes5,41.709699,12.654289,20110104:1000,1,10,300.0,5.47,1.72,17.586319195106626,8.567795846611261,9.018523348495364,0.0,0.0
tes5,41.709699,12.654289,20110104:1100,1,11,251.0,5.73,1.52,15.856602992862463,7.90743438526988,7.949168607592583,0.0,0.0
tes5,41.709699,12.654289,20110104:1200,1,12,267.0,6.0,1.79,16.294363606721163,8.361202776432037,7.933160830289125,0.0,0.0
tes5,41.709699,12.654289,20110104:1300,1,13,60.0,6.18,2.07,6.232969677075744,4.433079659938812,1.7998900171369314,0.0,0.0
tes5,41.709699,12.654289,20110104:1400,1,14,84.0,6.25,2.0,7.448791675269604,4.943898990750313,2.504892684519291,0.0,0.0
tes5,41.709699,12.654289,20110104:1500,1,15,40.0,6.09,2.14,5.2137734554708,3.9908300805836916,1.2229433748871088,0.0,0.0
tes5,41.709699,12.654289,20110104:1600,1,16,0.0,5.67,2.28,3.0123835243284702,2.900170013308525,0.11221351101994514,0.0,0.0
tes5,41.709699,12.654289,20110104:1700,1,17,0.0,5.2,2.34,2.584979794919491,2.4740274995565414,0.11095229536294937,0.0,0.0
tes5,41.709699,12.654289,20110104:1800,1,18,0.0,4.77,2.41,2.2008453588932753,2.0912696048617363,0.10957575403153896,0.0,0.0
tes5,41.709699,12.654289,20110104:1900,1,19,0.0,5.01,2.07,2.249025609344244,2.1338314935564995,0.11519411578774452,0.0,0.0
tes5,41.709699,12.654289,20110104:2000,1,20,0.0,4.72,2.0,1.9240259286016226,1.8078456446528435,0.1161802839487791,0.0,0.0
tes5,41.709699,12.654289,20110104:2100,1,21,0.0,4.26,2.0,1.4748301450163126,1.358956005424261,0.1158741395920515,0.0,0.0
tes5,41.709699,12.654289,20110104:2200,1,22,0.0,3.87,2.0,1.0939816758036613,0.9783676546066999,0.1156140211969614,0.0,0.0
tes5,41.709699,12.654289,20110104:2300,1,23,0.0,3.35,2.0,0.5861713737249374,0.47090508975088596,0.11526628397405148,0.0,0.0
