location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
Toulouse,43.601552,1.428401,20210524:0200,5,2,0.0,9.73,1.79,6.67869858443737,6.555628813803196,0.12306977063417435,0.0,0.0
Toulouse,43.601552,1.428401,20210524:0300,5,3,0.0,8.75,1.72,5.674339476972818,5.550652202218771,0.1236872747540474,0.0,0.0
Toulouse,43.601552,1.428401,20210524:0400,5,4,0.0,7.94,2.07,5.110626928508282,4.993497636169195,0.11712929233908653,0.0,0.0
Toulouse,43.601552,1.428401,20210524:0500,5,5,77.0,7.8,1.93,8.625298049300909,6.29102660343051,2.3342714458703995,0.0,0.0
Toulouse,43.601552,1.428401,20210524:0600,5,6,251.0,10.3,1.1,21.176462788134813,12.496097981929779,8.680364806205034,0.0,0.0
Toulouse,43.601552,1.428401,20210524:0700,5,7,437.0,14.47,1.38,33.88206431642175,20.33401232212782,13.548051994293928,11.858477179706096,0.0037057741186581547
Toulouse,43.601552,1.428401,20210524:0800,5,8,509.0,16.18,3.1,32.66555994749069,21.4034366235137,11.262123323976994,10.39867193698883,0.003249584980309009
Toulouse,43.601552,1.428401,20210524:0900,5,9,263.0,16.64,4.76,22.435793075710535,17.77294162660837,4.662851449102163,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1000,5,10,166.0,15.77,6.21,18.266732981428504,15.756032094359398,2.510700887069106,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1100,5,11,128.0,14.49,6.07,16.095562940463424,14.10661431029439,1.988948630169034,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1200,5,12,171.0,14.12,4.83,17.254510084167123,14.198413416743279,3.0560966674238443,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1300,5,13,149.0,14.07,4.55,16.656555393710732,13.87838845141232,2.7781669422984123,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1400,5,14,278.0,14.34,5.17,20.324787963181734,15.638387128710747,4.686400834470987,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1500,5,15,362.0,14.27,4.9,22.881323667243123,16.61057787016034,6.270745797082782,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1600,5,16,341.0,14.46,5.24,22.12702615186572,16.45979955792427,5.66722659394145,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1700,5,17,308.0,14.88,5.45,21.454711370170116,16.454912265762687,4.99979910440743,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1800,5,18,138.0,14.71,5.1,16.790601117536426,14.39137576147914,2.3992253560572863,0.0,0.0
Toulouse,43.601552,1.428401,20210524:1900,5,19,0.0,14.32,4.97,12.460439270362258,12.374641336500645,0.08579793386161327,0.0,0.0
Toulouse,43.601552,1.428401,20210524:2000,5,20,0.0,13.31,4.69,11.397770028561354,11.310041612014174,0.08772841654717922,0.0,0.0
Toulouse,43.601552,1.428401,20210524:2100,5,21,0.0,12.54,4.41,10.566417295485735,10.476472852751613,0.08994444273412228,0.0,0.0
Toulouse,43.601552,1.428401,20210524:2200,5,22,0.0,11.57,4.14,9.536373810842633,9.444296592846513,0.09207721799612045,0.0,0.0
Toulouse,43.601552,1.428401,20210524:2300,5,23,0.0,10.91,4.0,8.846076047047973,8.752936385571957,0.09313966147601604,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0000,5,0,0.0,10.51,3.93,8.431688016280532,8.338047219440341,0.09364079684019089,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0100,5,1,0.0,10.45,3.72,8.304829970002174,8.208880573511124,0.09594939649105072,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0200,5,2,0.0,10.06,3.38,7.802502494305372,7.702771537005901,0.0997309572994709,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0300,5,3,0.0,9.68,3.1,7.321103205904365,7.218061964958906,0.10304124094545841,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0400,5,4,0.0,9.42,2.97,7.012269850820303,6.907669398933649,0.1046004518866539,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0500,5,5,59.0,9.38,2.9,9.301512716338038,7.799015082418919,1.5024976339191198,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0600,5,6,140.0,10.36,2.76,13.544881204143167,10.061949025839567,3.4829321783035994,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0700,5,7,388.0,11.88,4.55,21.768140541389585,14.717351766303182,7.050788775086403,0.0,0.0
Toulouse,43.601552,1.428401,20210525:0800,5,8,466.0,13.18,5.24,24.326906288042665,16.62940920330584,7.697497084736824,0.39228754565119744,0.0001225898580159992
Toulouse,43.601552,1.428401,20210525:0900,5,9,560.0,14.33,5.1,28.238776829093695,18.891226137056947,9.347550692036748,5.086532194912434,0.0015895413109101356
Toulouse,43.601552,1.428401,20210525:1000,5,10,406.0,15.58,4.97,25.317053934559226,18.382024886086583,6.935029048472643,1.5804647214710712,0.0004938952254597097
Toulouse,43.601552,1.428401,20210525:1100,5,11,527.0,15.74,4.55,29.61903726682067,20.187309393659234,9.431727873161435,6.742844720184803,0.002107138975057751
Toulouse,43.601552,1.428401,20210525:1200,5,12,862.0,16.25,4.55,39.93585807271302,24.78547585196793,15.150382220745087,18.180458664894104,0.005681393332779407
