location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
name,43.913723,4.801025,20080703:0600,7,6,108.0,22.39,4.69,23.511211313307285,21.53006186708808,1.9811494462192059,0.0,0.0
name,43.913723,4.801025,20080703:0700,7,7,333.0,23.44,4.62,31.18174957111478,25.27459335513413,5.907156215980649,7.088587459176778,0.002215183580992743
name,43.913723,4.801025,20080703:0800,7,8,367.0,24.25,4.9,32.649078872054815,26.394556052982807,6.254522819072008,7.50542738288641,0.002345446057152003
name,43.913723,4.801025,20080703:0900,7,9,454.0,25.03,4.62,36.23653783462942,28.27739124186337,7.9591465927660465,9.550975911319256,0.0029846799722872673
name,43.913723,4.801025,20080703:1000,7,10,529.0,24.82,4.21,38.955450588837266,29.20741737820208,9.748033210635185,11.697639852762222,0.0036555124539881943
name,43.913723,4.801025,20080703:1100,7,11,395.0,24.84,3.17,36.54401863925159,27.97757428139448,8.566444357857108,10.27973322942853,0.0032124166341964155
name,43.913723,4.801025,20080703:1200,7,12,491.0,25.78,2.9,41.50835467502475,30.504113705828786,11.004240969195962,13.205089163035154,0.004126590363448486
name,43.913723,4.801025,20080703:1300,7,13,451.0,26.09,3.1,39.8674400895834,30.05342266522348,9.814017424359918,11.776820909231901,0.003680256534134969
name,43.913723,4.801025,20080703:1400,7,14,140.0,25.37,3.17,27.85058056935668,24.698698529973626,3.151882039383054,3.7822584472596645,0.0011819557647686453
name,43.913723,4.801025,20080703:1500,7,15,59.0,24.45,3.17,23.99082373827696,22.589284051209688,1.4015396870672703,0.0,0.0
name,43.913723,4.801025,20080703:1600,7,16,137.0,22.16,4.55,24.177810661494732,21.64499788545072,2.532812776044011,0.21337279379367827,6.667899806052445e-05
name,43.913723,4.801025,20080703:1700,7,17,126.0,20.95,4.69,22.636318216100335,20.337368631735444,2.298949584364891,0.0,0.0
name,43.913723,4.801025,20080703:1800,7,18,70.0,20.8,4.83,20.833834316581488,19.53654969111085,1.2972846254706383,0.0,0.0
name,43.913723,4.801025,20080703:1900,7,19,3.0,20.21,4.76,18.28547239303589,18.141744006425142,0.14372838661074638,0.0,0.0
name,43.913723,4.801025,20080703:2000,7,20,0.0,19.51,4.9,17.545496774837375,17.45585802011192,0.08963875472545624,0.0,0.0
name,43.913723,4.801025,20080703:2100,7,21,0.0,18.91,5.31,17.0543937664479,16.968729933723807,0.08566383272409439,0.0,0.0
name,43.913723,4.801025,20080703:2200,7,22,0.0,18.53,5.38,16.69641863554716,16.611573165282607,0.08484547026455402,0.0,0.0
name,43.913723,4.801025,20080703:2300,7,23,0.0,18.09,5.31,16.2477923091501,16.162627330049872,0.08516497910022736,0.0,0.0
name,43.913723,4.801025,20080704:0000,7,0,0.0,17.69,5.38,15.870028231292963,15.785692436620593,0.08433579467236996,0.0,0.0
name,43.913723,4.801025,20080704:0100,7,1,0.0,17.37,5.38,15.555201526731253,15.471059875562787,0.08414165116846561,0.0,0.0
name,43.913723,4.801025,20080704:0200,7,2,0.0,17.09,5.31,15.264076497405767,15.179520091041923,0.08455640636384487,0.0,0.0
name,43.913723,4.801025,20080704:0300,7,3,0.0,16.82,5.24,14.98257421888411,14.897590149194002,0.0849840696901083,0.0,0.0
name,43.913723,4.801025,20080704:0400,7,4,0.0,16.56,5.17,14.71068562939763,14.625260988250375,0.0854246411472559,0.0,0.0
name,43.913723,4.801025,20080704:0500,7,5,122.0,16.67,5.1,18.254243582487106,16.12753533758223,2.1267082449048758,0.0,0.0
name,43.913723,4.801025,20080704:0600,7,6,297.0,17.64,5.38,23.891483545303345,19.044007621705532,4.847475923597813,0.0,0.0
name,43.913723,4.801025,20080704:0700,7,7,482.0,18.46,6.07,28.799187634140253,21.63079815916717,7.1683894749730825,5.759025160968304,0.0017996953628025949
name,43.913723,4.801025,20080704:0800,7,8,652.0,20.08,6.28,34.21663544140756,24.83091501519084,9.385720426216722,11.262864511460066,0.0035196451598312707
name,43.913723,4.801025,20080704:0900,7,9,803.0,21.74,6.21,39.54002215526998,27.987765087746084,11.552257067523897,13.862708481028676,0.0043320964003214614
name,43.913723,4.801025,20080704:1000,7,10,905.0,23.37,6.0,43.98320857435465,30.748801147565246,13.234407426789403,15.881288912147284,0.004962902785046026
name,43.913723,4.801025,20080704:1100,7,11,963.0,24.83,5.79,47.27947620674968,32.93524509295821,14.344231113791466,17.21307733654976,0.0053790866676718
name,43.913723,4.801025,20080704:1200,7,12,972.0,26.0,5.66,48.93339475616813,34.27903543226421,14.654359323903918,17.585231188684702,0.0054953847464639695
name,43.913723,4.801025,20080704:1300,7,13,917.0,26.83,5.52,48.683180809020996,34.6295443829149,14.053636426106095,16.864363711327314,0.005270113659789786
name,43.913723,4.801025,20080704:1400,7,14,822.0,27.37,5.45,46.93297862075269,34.19724332168698,12.73573529906571,15.282882358878851,0.004775900737149641
name,43.913723,4.801025,20080704:1500,7,15,680.0,27.56,5.38,43.58488138765097,32.90144965052605,10.68343173712492,12.820118084549904,0.004006286901421845
name,43.913723,4.801025,20080704:1600,7,16,506.0,27.42,5.1,39.28886063396931,30.995867792516947,8.29299284145236,9.951591409742832,0.003109872315544635
name,43.913723,4.801025,20080704:1700,7,17,328.0,26.92,4.69,34.32230446487665,28.587686605751514,5.734617859125137,6.881541430950164,0.002150481697171926
name,43.913723,4.801025,20080704:1800,7,18,147.0,26.06,3.72,28.549864999949932,25.522455219179392,3.0274097807705402,3.6328917369246483,0.0011352786677889526
name,43.913723,4.801025,20080704:1900,7,19,6.0,24.35,3.03,21.8813094496727,21.633108258247375,0.2482011914253235,0.0,0.0
name,43.913723,4.801025,20080704:2000,7,20,0.0,22.76,2.62,19.89866239950061,19.780575558543205,0.11808684095740318,0.0,0.0
name,43.913723,4.801025,20080704:2100,7,21,0.0,21.42,2.55,18.551825545728207,18.433557469397783,0.11826807633042336,0.0,0.0
name,43.913723,4.801025,20080704:2200,7,22,0.0,20.32,2.62,17.5131890270859,17.396626584231853,0.11656244285404682,0.0,0.0
name,43.913723,4.801025,20080704:2300,7,23,0.0,19.41,2.55,16.587043348699808,16.470034532248974,0.11700881645083427,0.0,0.0
name,43.913723,4.801025,20080705:0000,7,0,0.0,18.66,2.55,15.853869076818228,15.737333688884974,0.11653538793325424,0.0,0.0
name,43.913723,4.801025,20080705:0100,7,1,0.0,18.04,2.55,15.24775892496109,15.1316162571311,0.11614266782999039,0.0,0.0
name,43.913723,4.801025,20080705:0200,7,2,0.0,17.46,2.41,14.605772774666548,14.487907588481903,0.1178651861846447,0.0,0.0
name,43.913723,4.801025,20080705:0300,7,3,0.0,16.91,2.28,13.99517372250557,13.875659294426441,0.11951442807912827,0.0,0.0
name,43.913723,4.801025,20080705:0400,7,4,0.0,16.37,2.14,13.384816600009799,13.263429841026664,0.12138675898313522,0.0,0.0
name,43.913723,4.801025,20080705:0500,7,5,119.0,16.37,1.86,18.9165779016912,15.407054778188467,3.5095231235027313,0.0,0.0
name,43.913723,4.801025,20080705:0600,7,6,291.0,19.13,1.86,29.592861533164978,21.390012819319963,8.202848713845015,6.711433839797974,0.002097323074936867
name,43.913723,4.801025,20080705:0700,7,7,470.0,21.69,2.34,38.47068006172776,26.733149886131287,11.737530175596476,14.08503621071577,0.004401573815848678
name,43.913723,4.801025,20080705:0800,7,8,642.0,24.24,2.62,46.6321490239352,31.700464049354196,14.931684974581003,17.918021969497204,0.005599381865467876
name,43.913723,4.801025,20080705:0900,7,9,787.0,26.59,2.62,54.222274320200086,36.24225789681077,17.980016423389316,21.576019708067175,0.006742506158770992
name,43.913723,4.801025,20080705:1000,7,10,894.0,28.65,2.69,59.6608174033463,39.73898743279278,19.921829970553517,23.906195964664217,0.007470686238957567
